"Gene";"baseMean";"log2FoldChange";"lfcSE";"pvalue";"padj"
"20662";"ENSMUSG00000080706";0;NA;NA;NA;NA
"20663";"ENSMUSG00000080707";0.149946599004179;0.960637687050422;3.14678230097704;0.760155814521169;NA
"20664";"ENSMUSG00000080708";0.173893869601861;-0.883882772506557;3.13484051276404;0.777978305364952;NA
"20665";"ENSMUSG00000080709";32.1969334845117;-0.129123145575064;0.307386023851335;0.674435509405676;0.956536941078976
"20666";"ENSMUSG00000080710";0.129798837131229;-0.818345952282334;3.13670678240973;0.794174750321364;NA
"20667";"ENSMUSG00000080711";0;NA;NA;NA;NA
"20668";"ENSMUSG00000080712";1.43283336588685;-0.0627069782257161;0.998735530150633;0.949936619859279;NA
"20669";"ENSMUSG00000080713";0;NA;NA;NA;NA
"20670";"ENSMUSG00000080714";0;NA;NA;NA;NA
"20671";"ENSMUSG00000080715";1.15291021596143;3.00463498922161;1.40202028890849;0.0321070560022785;NA
"20672";"ENSMUSG00000080716";0;NA;NA;NA;NA
"20673";"ENSMUSG00000080717";157.296468195877;-0.0268209234180881;0.291942251326577;0.926800813375671;0.992800796083026
"20674";"ENSMUSG00000080718";0;NA;NA;NA;NA
"20675";"ENSMUSG00000080719";0.189549929013774;-1.17295202712937;3.1240335856576;0.707317823698398;NA
"20676";"ENSMUSG00000080720";2.00341642719866;-1.16858993719905;1.38591855672992;0.399123292005403;NA
"20677";"ENSMUSG00000080722";0;NA;NA;NA;NA
"20678";"ENSMUSG00000080723";0.202364624787616;-1.17624953577421;3.03477240883848;0.698318958754724;NA
"20679";"ENSMUSG00000080725";0;NA;NA;NA;NA
"20680";"ENSMUSG00000080726";0;NA;NA;NA;NA
"20681";"ENSMUSG00000080728";0.0648994185656146;-0.156755513547192;3.14726547105904;0.960276273939397;NA
"20682";"ENSMUSG00000080729";0;NA;NA;NA;NA
"20683";"ENSMUSG00000080730";0;NA;NA;NA;NA
"20684";"ENSMUSG00000080731";0.880418873343592;0.565384733867631;1.49234001019284;0.704793422732211;NA
"20685";"ENSMUSG00000080732";0;NA;NA;NA;NA
"20686";"ENSMUSG00000080733";0;NA;NA;NA;NA
"20687";"ENSMUSG00000080734";0;NA;NA;NA;NA
"20688";"ENSMUSG00000080735";0;NA;NA;NA;NA
"20689";"ENSMUSG00000080736";0.0388975340846852;-0.116647655641811;3.14795531460604;0.970441108735229;NA
"20690";"ENSMUSG00000080737";0;NA;NA;NA;NA
"20691";"ENSMUSG00000080738";0;NA;NA;NA;NA
"20692";"ENSMUSG00000080741";3.20557820297349;0.0835928177856144;1.23853133300649;0.946188834380141;NA
"20693";"ENSMUSG00000080742";0;NA;NA;NA;NA
"20694";"ENSMUSG00000080743";0.149946599004179;0.960637687050422;3.14678230097704;0.760155814521169;NA
"20695";"ENSMUSG00000080744";0;NA;NA;NA;NA
"20696";"ENSMUSG00000080746";0.639475718875008;0.292467548546198;2.0324985256103;0.885582928207063;NA
"20697";"ENSMUSG00000080747";0.123199525687713;0.960637687050423;3.14678230097704;0.760155814521168;NA
"20698";"ENSMUSG00000080748";0.0388975340846851;-0.116647655641811;3.14795531460604;0.970441108735229;NA
"20699";"ENSMUSG00000080749";0;NA;NA;NA;NA
"20700";"ENSMUSG00000080750";0;NA;NA;NA;NA
"20701";"ENSMUSG00000080751";0;NA;NA;NA;NA
"20702";"ENSMUSG00000080752";0;NA;NA;NA;NA
"20703";"ENSMUSG00000080753";0.61002808203809;0.218550469449105;2.16698237427493;0.919665762743391;NA
"20704";"ENSMUSG00000080754";0.0388975340846851;-0.116647655641811;3.14795531460604;0.970441108735229;NA
"20705";"ENSMUSG00000080755";0;NA;NA;NA;NA
"20706";"ENSMUSG00000080756";0;NA;NA;NA;NA
"20707";"ENSMUSG00000080757";0.162097059772398;0.399711380091242;3.14498399363089;0.898865299536556;NA
"20708";"ENSMUSG00000080758";0.19951704972055;1.51184182237242;3.14050918037047;0.630232077636708;NA
"20709";"ENSMUSG00000080759";0.347335295621215;-0.658861680800027;2.70453365781796;0.80752995109063;NA
"20710";"ENSMUSG00000080760";0.419625842884212;2.3262200262642;2.59016471085485;0.369133659238861;NA
"20711";"ENSMUSG00000080762";11.3881647649761;0.161351507661899;0.342873567633036;0.637936392650947;0.947392514012252
"20712";"ENSMUSG00000080763";0.274843247185094;0.908321384908;2.84810963933708;0.74978657642172;NA
"20713";"ENSMUSG00000080764";0;NA;NA;NA;NA
"20714";"ENSMUSG00000080765";0;NA;NA;NA;NA
"20715";"ENSMUSG00000080766";0;NA;NA;NA;NA
"20716";"ENSMUSG00000080767";0.141216942598451;0.359603119948594;3.14429348062676;0.908946946254937;NA
"20717";"ENSMUSG00000080768";0.501642714571645;-1.08527875814301;1.81012441520402;0.548799304231621;NA
"20718";"ENSMUSG00000080770";0;NA;NA;NA;NA
"20719";"ENSMUSG00000080771";0;NA;NA;NA;NA
"20720";"ENSMUSG00000080772";0.299893198008357;1.54281636357616;3.13989078423996;0.623171933891968;NA
"20721";"ENSMUSG00000080773";3.03843354251321;-0.552891988287279;0.930454201318853;0.552366779671273;NA
"20722";"ENSMUSG00000080774";0.215812098370063;1.63588711211606;3.13809737884589;0.602158478289772;NA
"20723";"ENSMUSG00000080775";0.794354202284045;1.49199745908919;1.45975373240236;0.30673902971376;NA
"20724";"ENSMUSG00000080776";11.9841781649144;0.677442392415786;0.411738928505921;0.0999037881845098;0.495742545448763
"20725";"ENSMUSG00000080777";0.188844133088864;0.399711380091242;3.14498399363089;0.898865299536556;NA
"20726";"ENSMUSG00000080778";0;NA;NA;NA;NA
"20727";"ENSMUSG00000080779";0.198525723152257;0.359603119948594;3.14429348062676;0.908946946254937;NA
"20728";"ENSMUSG00000080780";0.283729543578117;0.262676972740112;2.31355256263161;0.909603749719992;NA
"20729";"ENSMUSG00000080781";0;NA;NA;NA;NA
"20730";"ENSMUSG00000080782";0;NA;NA;NA;NA
"20731";"ENSMUSG00000080783";1.55238538271851;1.14733138317551;1.16279141175563;0.323787580464088;NA
"20732";"ENSMUSG00000080785";0;NA;NA;NA;NA
"20733";"ENSMUSG00000080788";0;NA;NA;NA;NA
"20734";"ENSMUSG00000080789";0;NA;NA;NA;NA
"20735";"ENSMUSG00000080790";2.33022561494415;0.374245096369164;0.89224670530778;0.674893663786042;NA
"20736";"ENSMUSG00000080791";1.05061244216512;-0.69846454089971;1.53439839260633;0.648962363528123;NA
"20737";"ENSMUSG00000080792";0;NA;NA;NA;NA
"20738";"ENSMUSG00000080793";0.0777950681693703;-0.501720354395966;3.14191105746414;0.873128142601389;NA
"20739";"ENSMUSG00000080794";0;NA;NA;NA;NA
"20740";"ENSMUSG00000080795";0;NA;NA;NA;NA
"20741";"ENSMUSG00000080796";0.406378599720151;0.804232182819917;2.21124682437969;0.716081464880164;NA
"20742";"ENSMUSG00000080797";54.0750015508604;0.232699946668196;0.497531257029941;0.639992560404644;0.947922629871988
"20743";"ENSMUSG00000080798";0;NA;NA;NA;NA
"20744";"ENSMUSG00000080799";0;NA;NA;NA;NA
"20745";"ENSMUSG00000080800";0.123199525687713;0.960637687050423;3.14678230097704;0.760155814521168;NA
"20746";"ENSMUSG00000080801";0.63068662899667;0.378789873653342;2.09838709809393;0.856748456607435;NA
"20747";"ENSMUSG00000080802";0;NA;NA;NA;NA
"20748";"ENSMUSG00000080803";0;NA;NA;NA;NA
"20749";"ENSMUSG00000080805";0;NA;NA;NA;NA
"20750";"ENSMUSG00000080806";0.0753261974645442;-0.156755513547192;3.14726547105904;0.960276273939397;NA
"20751";"ENSMUSG00000080807";0.884598538636546;1.79487308507246;2.07595765642381;0.387258347316378;NA
"20752";"ENSMUSG00000080808";0.0985676721373164;-0.156755513547192;3.14726547105904;0.960276273939397;NA
"20753";"ENSMUSG00000080809";1.8026502746567;0.763167968265223;0.93588793394276;0.414815903408808;NA
"20754";"ENSMUSG00000080810";0;NA;NA;NA;NA
"20755";"ENSMUSG00000080811";0.0388975340846852;-0.116647655641811;3.14795531460604;0.970441108735229;NA
"20756";"ENSMUSG00000080812";0;NA;NA;NA;NA
"20757";"ENSMUSG00000080813";0;NA;NA;NA;NA
"20758";"ENSMUSG00000080814";0.176105123472404;-0.361539154478839;3.1344032569659;0.908171314771003;NA
"20759";"ENSMUSG00000080815";0.0648994185656146;-0.156755513547192;3.14726547105904;0.960276273939397;NA
"20760";"ENSMUSG00000080816";6.31429490523413;0.177939050246144;0.521138076746753;0.732769961397514;0.966648588923637
"20761";"ENSMUSG00000080817";0.214846017569793;0.359603119948594;3.14429348062676;0.908946946254937;NA
"20762";"ENSMUSG00000080818";0;NA;NA;NA;NA
"20763";"ENSMUSG00000080819";0;NA;NA;NA;NA
"20764";"ENSMUSG00000080820";0.0463062863411748;0.90108559371994;3.14745798077639;0.774656053475837;NA
"20765";"ENSMUSG00000080822";0;NA;NA;NA;NA
"20766";"ENSMUSG00000080823";0;NA;NA;NA;NA
"20767";"ENSMUSG00000080824";0.312812728625385;0.153171048787139;2.91183216894446;0.958048242716486;NA
"20768";"ENSMUSG00000080825";0.0763175240328366;0.960637687050422;3.14678230097704;0.760155814521169;NA
"20769";"ENSMUSG00000080826";0;NA;NA;NA;NA
"20770";"ENSMUSG00000080827";0;NA;NA;NA;NA
"20771";"ENSMUSG00000080828";0;NA;NA;NA;NA
"20772";"ENSMUSG00000080829";0;NA;NA;NA;NA
"20773";"ENSMUSG00000080831";0.0388975340846852;-0.116647655641811;3.14795531460604;0.970441108735229;NA
"20774";"ENSMUSG00000080832";0.219012010767821;-0.413510105850754;3.00365393268047;0.890502001382197;NA
"20775";"ENSMUSG00000080833";0;NA;NA;NA;NA
"20776";"ENSMUSG00000080834";0.315570733214884;1.54281636357616;3.13989078423996;0.623171933891968;NA
"20777";"ENSMUSG00000080835";0;NA;NA;NA;NA
"20778";"ENSMUSG00000080836";0.0463062863411748;0.901085593719939;3.14745798077639;0.774656053475837;NA
"20779";"ENSMUSG00000080839";0;NA;NA;NA;NA
"20780";"ENSMUSG00000080840";0;NA;NA;NA;NA
"20781";"ENSMUSG00000080841";0;NA;NA;NA;NA
"20782";"ENSMUSG00000080842";0;NA;NA;NA;NA
"20783";"ENSMUSG00000080843";0;NA;NA;NA;NA
"20784";"ENSMUSG00000080844";0;NA;NA;NA;NA
"20785";"ENSMUSG00000080845";0;NA;NA;NA;NA
"20786";"ENSMUSG00000080846";0.378394062102637;-0.874482084075105;2.61169263271972;0.737750717555697;NA
"20787";"ENSMUSG00000080847";0;NA;NA;NA;NA
"20788";"ENSMUSG00000080848";72.8806805890359;1.94308772942838;1.10112638068397;0.0776248881338494;0.442820441872213
"20789";"ENSMUSG00000080849";0.0463062863411748;0.90108559371994;3.14745798077639;0.774656053475837;NA
"20790";"ENSMUSG00000080850";3.08229639780029;-0.273660724362289;0.706507028094826;0.698502115023295;NA
"20791";"ENSMUSG00000080851";0.0753261974645442;-0.156755513547192;3.14726547105904;0.960276273939397;NA
"20792";"ENSMUSG00000080852";0;NA;NA;NA;NA
"20793";"ENSMUSG00000080855";0.149946599004179;0.960637687050422;3.14678230097704;0.760155814521169;NA
"20794";"ENSMUSG00000080857";0;NA;NA;NA;NA
"20795";"ENSMUSG00000080859";673.613506806349;-0.557418312388258;0.467176092330367;0.23280463316823;0.719883979410701
"20796";"ENSMUSG00000080860";0.126920505167611;0.960637687050422;3.14678230097704;0.760155814521169;NA
"20797";"ENSMUSG00000080861";0;NA;NA;NA;NA
"20798";"ENSMUSG00000080862";0.382183826634962;0.531653093491997;3.11917366582077;0.864658788778866;NA
"20799";"ENSMUSG00000080863";0;NA;NA;NA;NA
"20800";"ENSMUSG00000080865";0.0463062863411748;0.901085593719939;3.14745798077639;0.774656053475837;NA
"20801";"ENSMUSG00000080866";0.346268525936799;0.906814436628338;2.71191580989345;0.738091708718298;NA
"20802";"ENSMUSG00000080868";0;NA;NA;NA;NA
"20803";"ENSMUSG00000080869";0;NA;NA;NA;NA
"20804";"ENSMUSG00000080870";0.786387339975314;0.668709247503593;1.65042600261952;0.685349818928207;NA
"20805";"ENSMUSG00000080871";0;NA;NA;NA;NA
"20806";"ENSMUSG00000080872";0;NA;NA;NA;NA
"20807";"ENSMUSG00000080873";0.189549929013774;-1.17295202712937;3.1240335856576;0.707317823698398;NA
"20808";"ENSMUSG00000080874";0.382941427703983;-0.417445265947576;2.27966099006469;0.854706016082939;NA
"20809";"ENSMUSG00000080875";57.4156477087713;0.185059238207817;0.25187618211291;0.462508175890664;0.880103281958558
"20810";"ENSMUSG00000080876";0;NA;NA;NA;NA
"20811";"ENSMUSG00000080877";1.93823444303826;1.52755658970377;0.972893146807562;0.116387769810697;NA
"20812";"ENSMUSG00000080878";0;NA;NA;NA;NA
"20813";"ENSMUSG00000080880";0.435476188859602;-1.08740067773992;1.81582436078538;0.549275024821887;NA
"20814";"ENSMUSG00000080884";0;NA;NA;NA;NA
"20815";"ENSMUSG00000080885";6.27503976780071;0.220054696295452;0.607676339672263;0.717258743134835;0.964620389413502
"20816";"ENSMUSG00000080886";0;NA;NA;NA;NA
"20817";"ENSMUSG00000080887";0;NA;NA;NA;NA
"20818";"ENSMUSG00000080888";59.501137288252;-0.452046839072021;0.196932992504785;0.0217082204375203;0.220170823361687
"20819";"ENSMUSG00000080889";0;NA;NA;NA;NA
"20820";"ENSMUSG00000080890";0;NA;NA;NA;NA
"20821";"ENSMUSG00000080891";0;NA;NA;NA;NA
"20822";"ENSMUSG00000080892";0;NA;NA;NA;NA
"20823";"ENSMUSG00000080893";38.6945619759426;1.39896384757575;1.58339025904948;0.376953032873772;0.838688506030809
"20824";"ENSMUSG00000080894";0.0763175240328366;0.960637687050422;3.14678230097704;0.760155814521169;NA
"20825";"ENSMUSG00000080895";1.66905259408212;0.132679146514716;1.18415232599582;0.910787191247674;NA
"20826";"ENSMUSG00000080896";40.3891902062428;-0.0520196876733705;0.20983691081352;0.804207659367687;0.978429756424653
"20827";"ENSMUSG00000080897";0;NA;NA;NA;NA
"20828";"ENSMUSG00000080898";0;NA;NA;NA;NA
"20829";"ENSMUSG00000080899";0;NA;NA;NA;NA
"20830";"ENSMUSG00000080902";10.4099256743613;0.205569176472813;0.490563416686483;0.675181711487489;0.956536941078976
"20831";"ENSMUSG00000080903";0;NA;NA;NA;NA
"20832";"ENSMUSG00000080904";0;NA;NA;NA;NA
"20833";"ENSMUSG00000080906";0.308848535988647;-0.124585907153663;2.73270160833338;0.963636444474734;NA
"20834";"ENSMUSG00000080907";0.215551813494703;-1.29850268098756;3.11930725329266;0.677205722111935;NA
"20835";"ENSMUSG00000080910";0;NA;NA;NA;NA
"20836";"ENSMUSG00000080911";0;NA;NA;NA;NA
"20837";"ENSMUSG00000080912";0;NA;NA;NA;NA
"20838";"ENSMUSG00000080913";0.0777950681693703;-0.501720354395966;3.14191105746414;0.873128142601389;NA
"20839";"ENSMUSG00000080914";0.648304499438498;0.612477273095837;1.76134553373845;0.728041006741064;NA
"20840";"ENSMUSG00000080915";0;NA;NA;NA;NA
"20841";"ENSMUSG00000080916";0.900207713483645;-0.671689655528785;2.43935679710808;0.783043335172503;NA
"20842";"ENSMUSG00000080917";0;NA;NA;NA;NA
"20843";"ENSMUSG00000080918";0.0763175240328366;0.960637687050422;3.14678230097704;0.760155814521169;NA
"20844";"ENSMUSG00000080919";0;NA;NA;NA;NA
"20845";"ENSMUSG00000080921";1110.20072057904;0.0616351291096768;0.0719963343150423;0.391949633784201;0.847500465849538
"20846";"ENSMUSG00000080922";0.464483009498854;0.302983445040064;1.84733988167701;0.869722746955274;NA
"20847";"ENSMUSG00000080923";0.143030496736351;-0.156755513547192;3.14726547105904;0.960276273939397;NA
"20848";"ENSMUSG00000080924";0;NA;NA;NA;NA
"20849";"ENSMUSG00000080925";0;NA;NA;NA;NA
"20850";"ENSMUSG00000080927";0;NA;NA;NA;NA
"20851";"ENSMUSG00000080928";0.980787613826667;-0.0953667857310383;1.35623984128304;0.943941311573023;NA
"20852";"ENSMUSG00000080929";0;NA;NA;NA;NA
"20853";"ENSMUSG00000080930";0;NA;NA;NA;NA
"20854";"ENSMUSG00000080932";1.55560817540958;1.7207896727768;1.3337127159336;0.196972500574608;NA
"20855";"ENSMUSG00000080933";0;NA;NA;NA;NA
"20856";"ENSMUSG00000080934";0;NA;NA;NA;NA
"20857";"ENSMUSG00000080935";4.42576142407685;0.493234571541203;0.713585775964596;0.489436268467964;NA
"20858";"ENSMUSG00000080936";0;NA;NA;NA;NA
"20859";"ENSMUSG00000080937";0.94214896201977;-2.48941489179143;2.02913969122213;0.21988548401092;NA
"20860";"ENSMUSG00000080938";2.09299877940766;1.17905219625162;1.14698495239007;0.303969650900959;NA
"20861";"ENSMUSG00000080939";0;NA;NA;NA;NA
"20862";"ENSMUSG00000080941";0.161521344458696;0.783867845874559;3.14111389615225;0.802934662074702;NA
"20863";"ENSMUSG00000080942";1.16270685993558;-1.01670586461175;1.4639039093631;0.487358166276195;NA
"20864";"ENSMUSG00000080943";0;NA;NA;NA;NA
"20865";"ENSMUSG00000080944";0;NA;NA;NA;NA
"20866";"ENSMUSG00000080946";0;NA;NA;NA;NA
"20867";"ENSMUSG00000080947";0;NA;NA;NA;NA
"20868";"ENSMUSG00000080948";0;NA;NA;NA;NA
"20869";"ENSMUSG00000080949";1.42295272548842;-0.597748622098593;1.30582425890031;0.647127897486496;NA
"20870";"ENSMUSG00000080950";6.32980606491735;-0.0737436507987766;0.537173681750483;0.890808819595324;0.989031108825595
"20871";"ENSMUSG00000080951";1.58083485792881;0.801800041305978;0.999063415201923;0.42223389542011;NA
"20872";"ENSMUSG00000080952";0;NA;NA;NA;NA
"20873";"ENSMUSG00000080953";0;NA;NA;NA;NA
"20874";"ENSMUSG00000080954";0;NA;NA;NA;NA
"20875";"ENSMUSG00000080955";0;NA;NA;NA;NA
"20876";"ENSMUSG00000080956";0.87057323548817;0.467724717092258;1.36084666047262;0.731070960617501;NA
"20877";"ENSMUSG00000080957";3.47170707888815;-0.344281066668366;0.656468767360224;0.599969801829754;NA
"20878";"ENSMUSG00000080958";0;NA;NA;NA;NA
"20879";"ENSMUSG00000080959";0;NA;NA;NA;NA
"20880";"ENSMUSG00000080960";0;NA;NA;NA;NA
"20881";"ENSMUSG00000080961";0;NA;NA;NA;NA
"20882";"ENSMUSG00000080962";5.28269725583692;-0.415670232290622;0.648459216738738;0.52151479346362;0.910308543868855
"20883";"ENSMUSG00000080964";0;NA;NA;NA;NA
"20884";"ENSMUSG00000080965";0;NA;NA;NA;NA
"20885";"ENSMUSG00000080966";4.2916704621178;-0.124670638854115;0.761155231293268;0.869895405593259;NA
"20886";"ENSMUSG00000080967";0.524508527446404;1.65492106952482;2.50044973217171;0.508067764901511;NA
"20887";"ENSMUSG00000080968";0;NA;NA;NA;NA
"20888";"ENSMUSG00000080969";1.82844205589089;0.84234731965801;1.53314952096362;0.582715323166068;NA
"20889";"ENSMUSG00000080970";0;NA;NA;NA;NA
"20890";"ENSMUSG00000080971";0.652339580398769;-1.46554243911378;1.56180675125816;0.34805764022694;NA
"20891";"ENSMUSG00000080972";0.39566106742689;-1.01515067157967;2.67795684533158;0.704631011231593;NA
"20892";"ENSMUSG00000080974";0.618868977060538;0.403643422457541;1.59515192892485;0.80023431023003;NA
"20893";"ENSMUSG00000080976";0.417508465597849;-0.791077463313633;2.56923746821665;0.758155687099228;NA
"20894";"ENSMUSG00000080977";0.798108456817929;-0.727983389227576;3.05403319966259;0.811595785168682;NA
"20895";"ENSMUSG00000080978";2.13443889208312;-1.27292173468032;1.02370957027466;0.213705627699339;NA
"20896";"ENSMUSG00000080979";0.181928030821036;-0.63713099115254;3.1400744145005;0.839210731849006;NA
"20897";"ENSMUSG00000080980";0.361387190937247;-1.76972238801877;3.09834774085831;0.567875856487138;NA
"20898";"ENSMUSG00000080981";33.7232587854749;-0.243193550867774;0.297136025368808;0.413095342623077;0.858041456003195
"20899";"ENSMUSG00000080982";0;NA;NA;NA;NA
"20900";"ENSMUSG00000080983";0;NA;NA;NA;NA
"20901";"ENSMUSG00000080984";2.66000290044969;-1.01326702952375;0.933895817096719;0.277926365592375;NA
"20902";"ENSMUSG00000080985";0.435433031154891;-0.0959675593155283;2.61817022328923;0.970760537054338;NA
"20903";"ENSMUSG00000080986";0;NA;NA;NA;NA
"20904";"ENSMUSG00000080987";0;NA;NA;NA;NA
"20905";"ENSMUSG00000080989";47.6680361440799;0.0535088872550099;0.192966103704686;0.781552199822946;0.974534547286007
"20906";"ENSMUSG00000080990";3.4663281919376;-0.378939954799831;0.774759423469052;0.62476622235719;NA
"20907";"ENSMUSG00000080992";0;NA;NA;NA;NA
"20908";"ENSMUSG00000080993";1.32099251219375;0.286785991239776;1.24052624016879;0.817174256096915;NA
"20909";"ENSMUSG00000080994";64.4050670665061;0.289474638750759;0.203419594527986;0.154723962996034;0.612917033784727
"20910";"ENSMUSG00000080995";0;NA;NA;NA;NA
"20911";"ENSMUSG00000080996";0.341165561655679;1.27575319094603;2.70074625147698;0.636662268790764;NA
"20912";"ENSMUSG00000080997";6.78321327881241;-0.0774080683957853;0.495438234070499;0.875842577750045;0.988783586134346
"20913";"ENSMUSG00000080998";0.515390122889658;1.75162350793941;2.11262693558407;0.407035901523716;NA
"20914";"ENSMUSG00000080999";0;NA;NA;NA;NA
"20915";"ENSMUSG00000081000";0;NA;NA;NA;NA
"20916";"ENSMUSG00000081001";0;NA;NA;NA;NA
"20917";"ENSMUSG00000081002";0.123199525687713;0.960637687050423;3.14678230097704;0.760155814521168;NA
"20918";"ENSMUSG00000081003";1.52834407788043;0.0252794514381814;1.16728827944751;0.982721913837931;NA
"20919";"ENSMUSG00000081004";6.72264430376515;0.828676522760901;0.532779730550944;0.119854886167411;0.544453193432937
"20920";"ENSMUSG00000081005";0.426813703175968;2.23841197139495;3.12639425319745;0.474008396366536;NA
"20921";"ENSMUSG00000081006";0.0648994185656145;-0.156755513547192;3.14726547105904;0.960276273939397;NA
"20922";"ENSMUSG00000081007";0;NA;NA;NA;NA
"20923";"ENSMUSG00000081008";0.38363984746645;0.280195063531762;3.12680428382776;0.928596595761744;NA
"20924";"ENSMUSG00000081009";0.0388975340846852;-0.116647655641811;3.14795531460604;0.970441108735229;NA
"20925";"ENSMUSG00000081010";0.31341368970711;-0.319937018033434;2.76424610351319;0.907857693802632;NA
"20926";"ENSMUSG00000081011";0;NA;NA;NA;NA
"20927";"ENSMUSG00000081012";0;NA;NA;NA;NA
"20928";"ENSMUSG00000081013";0.186531902371333;-0.383332242295818;3.13377432378615;0.90264332716655;NA
"20929";"ENSMUSG00000081014";0;NA;NA;NA;NA
"20930";"ENSMUSG00000081016";0.30512755650875;-0.124485563279441;2.74138532339162;0.963780726757483;NA
"20931";"ENSMUSG00000081017";0;NA;NA;NA;NA
"20932";"ENSMUSG00000081018";0;NA;NA;NA;NA
"20933";"ENSMUSG00000081020";0;NA;NA;NA;NA
"20934";"ENSMUSG00000081021";0.230077778904351;0.144358882282098;3.00561717074294;0.961692575055742;NA
"20935";"ENSMUSG00000081022";0;NA;NA;NA;NA
"20936";"ENSMUSG00000081023";0.376142060808337;-0.355081005690022;2.67812615869346;0.894521108980904;NA
"20937";"ENSMUSG00000081024";0;NA;NA;NA;NA
"20938";"ENSMUSG00000081025";0.460492257486028;-0.181601507472211;1.86781094484935;0.922546189328765;NA
"20939";"ENSMUSG00000081026";9.72748608097287;0.819271107230145;0.411974815533651;0.0467405481119584;0.337996804821156
"20940";"ENSMUSG00000081029";0;NA;NA;NA;NA
"20941";"ENSMUSG00000081030";0.500911672878713;0.113197918557207;1.86125532277697;0.951504115419906;NA
"20942";"ENSMUSG00000081033";0;NA;NA;NA;NA
"20943";"ENSMUSG00000081034";0.828400232973137;-1.61046789851715;1.7149298171783;0.347686197569973;NA
"20944";"ENSMUSG00000081036";0;NA;NA;NA;NA
"20945";"ENSMUSG00000081037";0;NA;NA;NA;NA
"20946";"ENSMUSG00000081038";0;NA;NA;NA;NA
"20947";"ENSMUSG00000081041";0.0388975340846852;-0.116647655641811;3.14795531460604;0.970441108735229;NA
"20948";"ENSMUSG00000081042";2.83484450804507;-0.68618712716148;0.721712929426052;0.341718242545431;NA
"20949";"ENSMUSG00000081043";3.15107164215508;0.291063179298296;0.779919735955893;0.709002331110172;NA
"20950";"ENSMUSG00000081044";0;NA;NA;NA;NA
"20951";"ENSMUSG00000081045";0.246399051375427;1.54281636357616;3.13989078423996;0.623171933891968;NA
"20952";"ENSMUSG00000081046";0.939866356481856;-1.08389605720663;1.32779894753864;0.414322641810438;NA
"20953";"ENSMUSG00000081047";0;NA;NA;NA;NA
"20954";"ENSMUSG00000081048";0.491713121741582;1.60826102451843;2.60540730522831;0.537051270464983;NA
"20955";"ENSMUSG00000081049";1.29180152665432;-2.45220315893308;1.53633027427319;0.110456819933888;NA
"20956";"ENSMUSG00000081050";0.0753261974645442;-0.156755513547192;3.14726547105904;0.960276273939397;NA
"20957";"ENSMUSG00000081051";3.35850159144525;-0.462773157392593;0.81053896506858;0.568036935879056;NA
"20958";"ENSMUSG00000081052";1.33677845861294;1.73237781745645;1.25119347906414;0.166180844826086;NA
"20959";"ENSMUSG00000081053";0;NA;NA;NA;NA
"20960";"ENSMUSG00000081054";0;NA;NA;NA;NA
"20961";"ENSMUSG00000081055";0;NA;NA;NA;NA
"20962";"ENSMUSG00000081056";0;NA;NA;NA;NA
"20963";"ENSMUSG00000081057";0.0753261974645442;-0.156755513547192;3.14726547105904;0.960276273939397;NA
"20964";"ENSMUSG00000081058";38.0759126663588;-0.0231173631085654;0.224687531944693;0.918052877943227;0.992108623041115
"20965";"ENSMUSG00000081059";0.421594723401343;0.205978649234664;2.21854328858333;0.926027417602938;NA
"20966";"ENSMUSG00000081060";0;NA;NA;NA;NA
"20967";"ENSMUSG00000081061";0;NA;NA;NA;NA
"20968";"ENSMUSG00000081062";0;NA;NA;NA;NA
"20969";"ENSMUSG00000081063";0;NA;NA;NA;NA
"20970";"ENSMUSG00000081064";0;NA;NA;NA;NA
"20971";"ENSMUSG00000081065";0;NA;NA;NA;NA
"20972";"ENSMUSG00000081066";0;NA;NA;NA;NA
"20973";"ENSMUSG00000081067";1.6116854500566;0.222897227456601;1.46162386109244;0.878792812398022;NA
"20974";"ENSMUSG00000081068";0.381908046056826;1.50395392553478;2.64635906604903;0.569824078314666;NA
"20975";"ENSMUSG00000081069";0.61502845808963;0.0735050754938935;1.55521065106995;0.962303025193873;NA
"20976";"ENSMUSG00000081070";0;NA;NA;NA;NA
"20977";"ENSMUSG00000081071";1.03653356034068;-0.960256854373464;1.94497519955026;0.621509858427638;NA
"20978";"ENSMUSG00000081072";0;NA;NA;NA;NA
"20979";"ENSMUSG00000081073";0;NA;NA;NA;NA
"20980";"ENSMUSG00000081076";2.3124744524001;0.854167800235648;0.973915468630308;0.380462136207772;NA
"20981";"ENSMUSG00000081077";0.152635048065673;1.4943511528344;3.14086322739708;0.634233105529713;NA
"20982";"ENSMUSG00000081078";0.565275025990831;-1.62455299270167;1.71980558205196;0.344855809869853;NA
"20983";"ENSMUSG00000081079";0;NA;NA;NA;NA
"20984";"ENSMUSG00000081080";0;NA;NA;NA;NA
"20985";"ENSMUSG00000081081";0;NA;NA;NA;NA
"20986";"ENSMUSG00000081082";0;NA;NA;NA;NA
"20987";"ENSMUSG00000081083";0;NA;NA;NA;NA
"20988";"ENSMUSG00000081084";0.152635048065673;1.4943511528344;3.14086322739708;0.634233105529713;NA
"20989";"ENSMUSG00000081085";0.0763175240328366;0.960637687050422;3.14678230097704;0.760155814521169;NA
"20990";"ENSMUSG00000081086";0.0753261974645442;-0.156755513547192;3.14726547105904;0.960276273939397;NA
